sess,sid,actv_grp,total_ms_tp000,total_ms_tp010,total_ms_tp020,total_ms_tp030,total_ms_tp040,total_ms_tp050,total_ms_tp060,total_ms_tp070,total_ms_tp080,total_ms_tp090,total_ms_tp100,mw_tp000,mw_tp010,mw_tp020,mw_tp030,mw_tp040,mw_tp050,mw_tp060,mw_tp070,mw_tp080,mw_tp090,mw_tp100,mwc_tp000,mwc_tp010,mwc_tp020,mwc_tp030,mwc_tp040,mwc_tp050,mwc_tp060,mwc_tp070,mwc_tp080,mwc_tp090,mwc_tp100,mcl_tp000,mcl_tp010,mcl_tp020,mcl_tp030,mcl_tp040,mcl_tp050,mcl_tp060,mcl_tp070,mcl_tp080,mcl_tp090,mcl_tp100,mcr_tp000,mcr_tp010,mcr_tp020,mcr_tp030,mcr_tp040,mcr_tp050,mcr_tp060,mcr_tp070,mcr_tp080,mcr_tp090,mcr_tp100,mm_tp000,mm_tp010,mm_tp020,mm_tp030,mm_tp040,mm_tp050,mm_tp060,mm_tp070,mm_tp080,mm_tp090,mm_tp100,ks_tp000,ks_tp010,ks_tp020,ks_tp030,ks_tp040,ks_tp050,ks_tp060,ks_tp070,ks_tp080,ks_tp090,ks_tp100
6,2,Properties,511000.0,548500.0,1489800.0,1729300.0,1934000.0,2279000.0,2763200.0,3489500.0,4400000.000000001,4551400.0,6027000.0,13.0,13.0,150.0,162.4,171.0,189.0,248.0,263.0,499.2,500.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,357.0,905.2,1062.2,1141.2,1303.0,1555.2,2074.3,2753.600000000001,2887.4,3099.0,8.0,8.0,62.0,62.0,62.0,62.0,64.0,70.0,100.80000000000003,104.0,104.0,20762.0,23106.9,56057.8,67740.1,74077.4,85713.5,101196.4,124623.9,158392.20000000004,165279.8,179071.0,170.0,170.0,780.0,818.8,829.2,861.0,874.0,966.0,1290.4,1308.0,1546.0
6,2,Study,19000.0,589000.0,1139000.0,1380500.0,2088000.0,3102000.0,4085000.0,5036000.0,5103000.0,5804000.0,6029000.0,0.0,44.5,137.0,150.0,178.0,276.0,490.0,604.5,659.0,843.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,381.0,814.0,868.0,1180.0,1825.0,2592.0,2958.5,2992.0,3084.0,3104.0,0.0,22.0,62.0,62.0,62.0,70.0,94.0,104.0,104.0,104.0,104.0,1175.0,25790.0,48688.0,53048.0,77547.0,114464.5,148876.0,168588.0,170754.0,177708.5,179267.0,0.0,238.99999999999997,623.0,673.0,830.0,1034.5,1284.0,1308.0,1308.0,1546.0,1546.0
6,2,TextEditor,456000.0,586600.0,770200.0,967800.0,1035600.0,2252000.0,3275999.9999999995,3672600.0,3848000.0,4009600.0,5593000.0,13.0,19.6,79.0,101.6,106.0,189.0,284.2,342.6,351.4,461.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,405.2,522.8,695.6,777.2,1274.0,1898.7999999999997,2188.4,2391.2,2558.4,3082.0,8.0,11.2,38.0,55.6,62.0,62.0,68.0,76.0,79.6,94.0,104.0,18444.0,25570.8,34672.2,42897.2,46589.4,84117.0,117388.79999999999,131437.6,138664.2,146585.4,177040.0,170.0,280.4,464.0,545.6,623.0,858.0,999.3999999999999,1197.0,1201.8,1284.0,1546.0
6,4,Aulaweb,1522000.0,2035700.0,3297400.0,3353600.0,3700200.0000000005,5046000.0,5786200.0,6026900.0,7648600.000000001,9424500.0,9434000.0,147.0,202.8,340.8,353.2,371.8,445.5,534.4,568.4,704.8000000000001,743.4,744.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,874.0,1383.8,2641.2,2723.6,2996.4000000000005,3986.0,4819.6,5055.4,5885.6,6896.7,6898.0,6.0,6.0,21.6,32.0,33.6,40.0,43.2,44.0,45.6,48.0,48.0,47190.0,73162.2,136792.8,140587.4,155673.6,211759.5,235648.6,243600.6,289847.60000000003,341966.7,342266.0,70.0,157.60000000000002,383.6,398.0,454.80000000000007,682.0,834.0,878.0,1037.2,1195.0,1195.0
6,4,Blank,2000.0,1262800.0000000002,3350800.0,5045000.0,5416400.0,5810000.0,6315800.0,7139400.0,7647200.0,9334200.0,10221000.0,0.0,118.80000000000004,352.4,443.0,455.0,492.5,597.0,715.6,732.0,742.0,769.0,0.0,1.8000000000000005,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,721.9000000000001,2712.6,3983.0,4415.4,4875.0,5173.2,5689.1,5926.8,6790.7,7296.0,0.0,6.0,32.0,40.0,40.0,41.0,44.0,46.0,46.0,46.1,48.0,0.0,37097.40000000001,140165.8,211570.0,223671.6,237007.5,251676.2,278922.8,292104.0,338275.0,358917.0,0.0,50.00000000000001,397.2,682.0,784.0,845.0,929.6,1080.6,1098.6,1189.2,1227.0
6,4,Deeds,3244000.0,3301000.0,3308000.0,3337000.0,5455000.0,5466000.0,5476000.0,5541000.0,5956000.0,5965000.0,5969000.0,333.0,333.0,340.0,346.0,455.0,455.0,461.0,461.0,496.0,556.0,556.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2575.0,2648.0,2656.0,2688.0,4488.0,4502.0,4516.0,4626.0,4994.0,5004.0,5020.0,6.0,28.0,28.0,32.0,40.0,40.0,40.0,40.0,42.0,42.0,42.0,133661.0,136286.0,136769.0,138808.0,225913.0,226505.0,226997.0,230034.0,240139.0,240834.0,241361.0,368.0,374.0,386.0,394.0,786.0,792.0,804.0,806.0,872.0,872.0,872.0
6,4,Diagram,3319000.0,3319600.0,3322000.0,3328000.0,3330800.0,3332000.0,3335000.0,3787399.9999999986,5138600.000000002,5672600.0,5798000.0,340.0,340.0,340.0,340.0,340.0,340.0,343.6,368.99999999999994,438.0000000000001,473.8,493.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2668.0,2668.0,2668.8,2671.2,2674.4,2678.0,2681.6,3074.3999999999987,4245.600000000001,4721.6,4850.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.599999999999994,38.400000000000006,40.0,40.0,137433.0,137470.8,137627.6,138022.4,138245.6,138383.0,138611.0,157235.99999999994,212655.00000000006,233002.0,235813.0,386.0,388.4,390.0,390.0,390.0,390.0,392.4,477.9999999999997,730.0000000000003,815.6,818.0
6,4,FSM,45000.0,1944100.0,3149400.0,3928700.0,4978800.0,5397000.0,5883799.999999999,6974500.0,7910400.000000001,9178600.0,10434000.0,0.0,148.0,168.0,366.8,443.0,455.0,496.0,706.0,741.0,742.0,782.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,12.0,1257.6,2438.8,3300.6,3901.2,4382.0,4895.5999999999985,5579.6,6040.8,6739.2,7398.0,0.0,6.0,6.0,40.0,40.0,40.0,42.0,46.0,46.0,46.0,48.0,914.0,67640.0,128290.0,167678.0,207681.4,222956.5,237675.19999999998,272105.5,297429.0,335608.4,360552.0,0.0,96.0,315.8,588.0,637.2,784.0,824.0,961.2,1113.0,1181.0,1888.0
6,4,FSM_Related,250000.0,1765000.0,2481000.0,3149000.0,5102000.0,5398000.0,5801000.0,6126000.0,7324000.0,8604000.0,9286000.0,0.0,147.0,153.0,168.0,452.0,455.0,493.0,573.0,731.0,741.0,742.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,142.0,1132.0,1764.0,2440.0,4098.0,4388.0,4854.0,5115.0,5830.0,6299.0,6780.0,4.0,6.0,6.0,6.0,40.0,40.0,40.0,44.0,46.0,46.0,46.0,5107.0,60203.0,95831.0,128285.0,214318.0,223115.0,236082.0,246610.0,286456.0,314650.0,337982.0,18.0,90.0,118.0,315.0,774.0,784.0,818.0,928.0,1097.0,1141.0,1189.0
6,4,Other,172000.0,1518000.0,1526000.0,3235000.0,3355000.0,5056000.0,5966000.0,6078000.0,7200000.0,9015000.0,9682000.0,0.0,147.0,147.0,333.0,354.0,448.0,556.0,567.0,731.0,741.0,744.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,102.0,854.0,892.0,2556.0,2728.0,4010.0,5010.0,5072.0,5756.0,6554.0,6998.0,2.0,6.0,6.0,6.0,32.0,40.0,42.0,44.0,46.0,46.0,48.0,3826.0,46373.0,47886.0,133187.0,140786.0,212781.0,240975.0,244171.0,281928.0,327957.0,349814.0,18.0,70.0,70.0,366.0,398.0,682.0,872.0,928.0,1089.0,1165.0,1197.0
6,4,Properties,169000.0,1814800.0,3122400.0000000005,3686600.0,4034000.0,4873000.0,6402599.999999998,6973000.0,8091000.0,9397600.0,10184000.0,0.0,147.0,267.0000000000003,363.0,377.0,441.0,663.9999999999993,706.0,741.0,742.0,745.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,96.0,1158.8,2398.4000000000005,3033.2,3402.0,3796.0,5180.799999999999,5576.4,6075.6,6854.4,7270.0,2.0,6.0,6.0,40.0,40.0,40.0,43.599999999999994,46.0,46.0,48.0,48.0,3643.0,62159.2,126973.80000000002,155444.0,174602.0,201460.0,253455.59999999995,271924.8,299436.6,340393.8,357970.0,18.0,91.6,329.2000000000001,534.6,596.0,624.0,919.5999999999998,958.8,1117.4,1195.0,1211.0
6,4,Study,27000.0,1523000.0,3348000.0,4226000.0,5264000.0,5390000.0,5507000.0,5652000.0,6162000.0,7173000.0,9679000.0,0.0,147.0,347.0,422.0,455.0,455.0,461.0,489.0,574.0,711.0,744.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,882.0,2708.0,3442.0,4192.0,4368.0,4566.0,4740.0,5130.0,5718.0,6989.0,0.0,6.0,32.0,40.0,40.0,40.0,40.0,40.0,44.0,46.0,48.0,759.0,47488.0,139892.0,178302.0,219030.0,222732.0,228373.0,233406.0,247660.0,279364.0,349386.0,0.0,70.0,398.0,598.0,784.0,784.0,804.0,818.0,928.0,1077.0,1197.0
6,4,TextEditor,2516000.0,3056200.0,3324400.0,5082000.0,5456000.0,5953000.0,5999800.0,6515000.0,7191200.0,9135200.0,10434000.0,156.0,292.4,343.6,448.0,456.2,496.0,565.0,706.0,731.0,742.0,782.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1794.0,2337.2,2670.0,4027.2,4481.2,4988.0,5051.6,5236.0,5732.0,6718.8,7396.0,6.0,6.0,30.4,40.0,40.0,42.0,44.0,44.0,46.0,46.0,48.0,97652.0,123740.2,137818.6,213392.2,225770.4,239596.0,243027.8,256984.0,280643.4,335024.0,360504.0,118.0,306.8,390.8,769.2,789.6,868.0,872.0,932.0,1087.8,1181.0,1888.0
6,5,Blank,5000.0,1395200.0,1630600.0,3227800.0,4459000.0,5851000.0,6731999.999999998,7890400.0,8683800.0,9057200.0,9363000.0,0.0,33.2,66.0,254.0,378.4,541.0,631.9999999999999,690.6,726.2,801.2,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,680.0,896.4,1795.2,2485.2,3269.0,3755.1999999999985,4659.6,5036.0,5274.8,5379.0,0.0,44.4,56.0,82.0,104.0,112.0,126.79999999999998,134.8,140.0,147.6,152.0,497.0,65933.6,80462.4,159644.6,223203.0,295420.0,335903.7999999999,402454.4,434750.4,453413.0,464038.0,0.0,156.0,220.0,450.0,520.0,722.0,782.3999999999999,840.0,878.0,920.4,1558.0
6,5,Deeds,270000.0,1672800.0,1720600.0,1803400.0,1865000.0,1890500.0,1977799.9999999998,3951399.999999997,4196800.0,4330000.0,4458000.0,16.0,88.6,100.0,100.0,100.0,137.0,166.59999999999994,277.2999999999999,301.4,364.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,932.5,962.4,976.0,1050.0,1077.0,1134.8,2257.5999999999985,2390.4,2424.7,2482.0,0.0,56.0,56.0,56.0,68.8,74.0,76.0,95.79999999999997,99.2,102.0,104.0,14089.0,83509.8,86385.0,88322.3,92015.4,94048.5,100274.39999999998,198962.99999999985,211184.0,216947.8,222888.0,0.0,220.0,220.0,220.2,225.2,245.0,262.7999999999999,499.1999999999997,520.0,520.0,520.0
6,5,Diagram,1901000.0,1901000.0,1907000.0,1921800.0,2407800.0000000005,4287000.0,4287000.0,4361400.0,4411400.0,4419200.0,4448000.0,137.0,137.0,137.0,143.8,196.00000000000006,364.0,364.0,364.0,364.0,364.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1090.0,1093.6,1103.2,1374.4000000000003,2418.0,2418.0,2430.0,2439.6,2446.2,2463.0,74.0,74.0,74.0,74.8,81.2,102.0,102.0,102.0,102.0,102.0,102.0,94983.0,94983.0,95512.8,96600.4,121257.40000000002,215571.0,215571.0,217668.6,219128.6,219734.2,221787.0,246.0,246.0,246.0,246.0,300.80000000000007,520.0,520.0,520.0,520.0,520.0,520.0
6,5,FSM,234000.0,1250400.0,2367400.0,3321999.9999999995,4182200.0,5388000.0,6294600.0,6664800.0,7182200.0,7821000.0,9354000.0,12.0,31.0,221.6,262.0,289.8,523.0,615.8,625.0,686.0,689.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,564.8,1315.8,1865.1999999999998,2384.8,2996.0,3350.4,3698.4,4078.4,4642.0,5364.0,0.0,43.6,78.0,82.0,98.0,112.0,118.0,125.2,132.0,134.0,152.0,13110.0,57737.4,121181.2,166045.19999999998,210386.4,271666.0,306493.2,331693.0,361271.0,400201.0,462851.0,0.0,130.8,346.0,469.59999999999997,520.0,672.0,729.2,776.0,810.0,836.0,1558.0
6,5,FSM_Related,56000.0,99500.00000000001,1534600.0,1648000.0,3524200.0,3943500.0,4027800.0,5992000.0,6674800.0,7164400.000000001,9355000.0,6.0,6.0,50.0,88.6,265.0,278.0,284.0,542.0,626.0,686.3,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,49.800000000000004,761.2,922.2,2003.0,2198.0,2282.8,3294.0,3707.6,4121.400000000001,5366.0,0.0,0.0,54.0,56.0,82.0,88.0,88.0,114.0,126.0,132.2,152.0,5145.0,7651.800000000001,74630.0,82127.7,174789.0,194969.5,200690.8,299222.0,332502.2,363237.30000000005,462981.0,0.0,0.0,218.0,220.0,472.0,518.0,518.0,722.0,776.0,812.6,1558.0
6,5,Other,3000.0,1402400.0,1952800.0,2025400.0,4469000.0,6433000.0,7992400.0,8864000.0,8912000.0,9327400.0,9382000.0,0.0,42.0,168.0,206.0,395.2,617.0,703.0,741.6,742.0,911.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,686.8,1127.2,1179.4,2497.2,3420.0,4683.6,5112.0,5154.0,5340.4,5408.0,0.0,46.0,76.0,76.0,104.0,118.0,136.0,140.0,142.0,149.2,152.0,300.0,66726.8,99446.2,104783.8,224122.8,314569.0,405587.6,441257.4,444396.0,460248.8,466001.0,0.0,156.0,246.0,330.0,522.0,732.0,846.0,903.6,906.0,1558.0,1558.0
6,5,Properties,201000.0,996400.0,2404600.0,3083800.0,4992400.0,5388000.0,6387800.0,6807800.0,7295000.0,7786000.000000002,9356000.0,9.0,31.0,222.0,239.0,523.0,523.0,617.0,655.0,686.0,689.0,911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,419.2,1338.8,1685.6,2671.6,2998.0,3397.2,3807.2,4150.0,4595.200000000002,5368.0,0.0,36.4,78.0,82.0,104.0,112.0,118.0,128.0,132.0,134.0,152.0,10617.0,45040.8,123513.6,149833.6,245965.0,271735.0,311976.6,340842.8,367152.2,397410.2000000001,463075.0,0.0,95.8,346.0,411.2,634.0,672.0,730.0,788.8,819.2,836.0,1558.0
6,5,Study,17000.0,229100.0,367800.0,1657600.0,2011600.0,2269500.0,4533000.0,4726400.0,5039600.0,5802500.000000001,7993000.0,0.0,11.1,22.0,96.4,206.0,219.0,442.6,505.2,523.0,541.4,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,72.2,102.0,929.2,1158.0,1257.0,2518.8,2551.0,2732.4,3231.9000000000005,4684.0,0.0,0.0,0.0,56.0,76.0,77.0,104.0,104.0,104.0,112.0,136.0,1730.0,12539.2,17497.8,82938.7,103100.4,115767.5,227526.6,233177.2,249994.4,293306.30000000005,405676.0,0.0,0.0,0.0,220.0,328.0,338.0,594.0,612.4,634.0,714.2000000000002,846.0
6,5,TextEditor,11000.0,1606600.0,2494200.0000000005,3990200.0,4455600.0,6006000.0,6444600.0,6790000.0,7912200.0,9014000.0,9382000.0,0.0,58.8,225.40000000000003,276.4,378.4,549.0,618.6,654.4,691.4,801.2,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,868.4,1405.6000000000004,2241.6,2476.8,3308.0,3432.8,3798.0,4652.0,5235.2,5406.0,0.0,54.4,78.4,88.0,103.6,118.0,118.4,126.8,135.2,146.0,152.0,963.0,77856.2,125206.00000000003,197818.6,222578.6,300619.0,315531.0,340077.0,402279.0,452557.8,465909.0,0.0,218.4,376.80000000000007,518.0,520.0,722.0,736.0,790.4,842.0,920.4,1558.0
6,6,Aulaweb,1317000.0,1689000.0,2759000.0,2979000.0,3301000.0,3746000.0,4118000.0,4596000.0,8311000.0,8335000.0,9021000.0,509.0,531.0,1000.0,1020.0,1061.0,1156.0,1477.0,1527.0,2055.0,2200.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,988.0,1668.0,1701.0,1769.0,1966.0,2224.0,2730.0,4842.0,4906.0,5061.0,30.0,30.0,44.0,44.0,46.0,46.0,52.0,52.0,56.0,56.0,56.0,58428.0,66374.0,119340.0,123041.0,132779.0,150850.0,164131.0,193644.0,334121.0,336570.0,355504.0,566.0,671.0,1163.0,1235.0,1241.0,1341.0,1349.0,1419.0,2466.0,2482.0,3213.0
6,6,Blank,3000.0,1293900.0,2641800.0,3058800.0,3656400.0,4083000.0,4807000.0,6439000.0,7144000.0,8303600.0,8339000.0,0.0,437.3,718.4,1054.0,1099.4,1371.5,1588.2,1730.0,1830.0,2055.0,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,922.8,1590.8,1735.6,1895.6,2196.0,2845.0,3505.6,4058.4,4834.4,4910.0,0.0,29.8,43.2,46.0,46.0,51.0,52.0,52.0,52.0,56.0,56.0,345.0,57011.1,113122.6,125999.8,144049.6,162554.5,203133.6,251266.4,282362.6,333300.5,337029.0,0.0,559.5,1094.8,1239.8,1309.8,1346.0,1452.6,1555.0,1639.0,2466.0,2482.0
6,6,Deeds,1018000.0,1066400.0,1133400.0,1158100.0,1237400.0,1930500.0,2562600.0,2582500.0,2646200.0,4032500.0,4103000.0,377.0,377.0,377.0,377.9,386.0,538.0,632.0,632.0,722.4,1266.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,730.2,828.8,839.8,906.4,1222.0,1534.4,1553.0,1594.8,2142.5,2193.0,8.0,20.6,26.0,26.4,30.0,35.0,40.4,42.0,44.0,48.6,50.0,48179.0,50357.1,52566.6,53154.5,55969.8,82228.5,107923.0,109324.1,113553.2,159689.3,162835.0,501.0,501.0,501.0,505.2,543.0,764.5,982.0,982.0,1120.6,1343.0,1349.0
6,6,Diagram,1232000.0,1232000.0,1237600.0,2207099.9999999995,2622000.0,2636500.0,3208599.999999999,4045000.0,4046000.0,4055300.0,4103000.0,386.0,386.0,386.0,602.9999999999999,696.0,696.0,923.9999999999995,1266.0,1266.0,1280.2,1408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898.0,898.0,906.0,1374.1999999999998,1578.0,1588.0,1824.3999999999996,2166.0,2167.6,2175.6,2190.0,30.0,30.0,30.0,39.8,44.0,44.0,46.4,50.0,50.0,50.0,50.0,55674.0,55674.0,55932.4,95259.29999999999,112155.0,112876.0,132405.39999999997,160697.0,160796.6,161350.7,162752.0,543.0,543.0,543.0,944.7999999999998,1117.0,1117.0,1207.3999999999999,1343.0,1343.0,1343.6,1349.0
6,6,FSM,192000.0,1349500.0,2548000.0,3817500.0,4442000.0,4738000.0,5358000.0,6446500.0,6999000.0,7639000.0,8685000.0,6.0,454.0,632.0,1200.0,1525.0,1527.0,1719.0,1730.0,1827.0,1842.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,814.0,1506.0,2087.0,2618.0,2803.0,3180.0,3514.0,3930.0,4446.0,4968.0,4.0,19.0,40.0,47.0,52.0,52.0,52.0,52.0,52.0,54.0,56.0,4280.0,57133.0,106798.0,155039.0,184878.0,199944.5,222987.0,252023.0,275425.0,305126.0,344963.0,68.0,586.0,982.0,1341.0,1395.0,1419.0,1535.0,1555.0,1635.0,1671.0,2660.0
6,6,FSM_Related,185000.0,934300.0,2719600.0,3752100.0,4298600.0,6141000.0,7145400.0,7151500.0,7152000.0,7157900.0,8681000.0,6.0,268.4,787.2,1163.9,1467.0,1774.0,1830.0,1830.0,1830.0,1832.7,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,599.6,1583.2,1970.4,2487.2,3555.0,4058.8,4063.8,4068.0,4081.5,4966.0,4.0,7.4,41.6,46.2,51.2,52.0,52.0,52.0,52.0,52.6,56.0,3767.0,43526.8,113169.8,150737.1,177364.6,248534.0,282464.2,282778.2,282932.0,283595.7,344512.0,68.0,374.7,1083.2,1341.0,1358.6,1581.0,1639.0,1639.0,1639.0,1639.6,2660.0
6,6,Other,3000.0,807000.0,1306400.0,2574200.0,3304800.0,4068500.0,6537999.999999998,8304700.0,8317200.0,8692500.0,9025000.0,0.0,17.0,444.0,642.8,1059.6,1337.0,1730.0,2055.0,2055.0,2333.0,2437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.6,925.6,1545.0,1774.8,2173.0,3601.1999999999985,4835.4,4877.2,4972.6,5066.0,0.0,6.0,30.0,40.4,46.0,49.0,52.0,56.0,56.0,56.0,56.0,286.0,36960.3,57265.6,108760.9,132082.4,161327.0,256954.9999999999,333488.6,335126.0,345368.2,355854.0,0.0,114.0,554.6,996.1,1240.4,1346.0,1567.7999999999997,2466.0,2480.4,2681.6,3213.0
6,6,Properties,193000.0,1784600.0,3647600.0,4440400.0,4546200.0,5181000.0,6092800.0,6669400.0,7144800.0,7634200.0,7995000.0,6.0,531.0,1073.0,1525.0,1525.4,1719.0,1730.0,1730.0,1830.0,1842.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,1009.6,1890.4,2613.6,2721.2,3088.0,3361.2,3771.6,4054.0,4427.2,4742.0,4.0,30.0,46.0,52.0,52.0,52.0,52.0,52.0,52.0,54.0,54.0,4490.0,69676.2,143446.6,184590.2,192180.6,217355.0,240121.6,265431.8,282302.8,304275.6,324021.0,68.0,676.2,1268.2,1392.6,1419.0,1523.0,1551.0,1611.0,1639.0,1671.0,1741.0
6,6,Study,177000.0,2212200.0000000005,2753000.0,3013200.0,3745200.0,4153000.0,4412400.0,4619800.0,5716200.0,6906400.000000001,8287000.0,6.0,607.0000000000001,1000.0,1042.0,1156.0,1525.0,1525.0,1527.0,1728.0,1755.6000000000006,2055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1305.2000000000003,1659.2,1722.4,1959.2,2246.0,2571.6,2749.8,3298.4,3901.2000000000003,4814.0,0.0,38.00000000000001,44.0,44.8,46.0,52.0,52.0,52.0,52.0,52.0,54.0,2949.0,91953.60000000002,118669.0,124612.2,150504.0,165686.0,182279.2,195447.6,232900.8,273608.60000000003,332050.0,68.0,887.0000000000002,1163.0,1237.0,1341.0,1349.0,1363.0,1419.0,1547.0,1616.2,2438.0
6,6,TextEditor,22000.0,1179600.0000000002,1359600.0,2382799.9999999995,2698400.0,3629000.0,4016800.0,4825800.0,6891000.0,8031800.0,8339000.0,0.0,379.8,509.6,612.8,995.2,1073.0,1266.0,1621.2,1814.0,1964.2,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,832.8000000000003,960.4,1420.3999999999999,1634.8,1860.0,2118.8,2855.6,3903.6,4773.2,4908.0,0.0,25.600000000000023,30.0,40.0,44.0,46.0,48.0,52.0,52.0,54.0,56.0,1061.0,53289.80000000001,59503.4,99777.99999999999,117217.8,141548.0,158346.6,204020.0,273822.0,325711.8,336955.0,68.0,534.6,671.0,957.4,1163.0,1257.0,1341.0,1479.4,1631.0,1848.6,2482.0
6,7,Aulaweb,12000.0,1013200.0,1469200.0,1509800.0,1583600.0,1676000.0,4013600.0,4301600.0,6706000.0,6821600.0,9032000.0,0.0,149.4,256.8,296.4,570.0,583.0,725.6,794.0,1022.8,1171.2,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,536.4,691.6,714.4,736.0,766.0,1859.6,1929.2,2753.6,2766.8,3698.0,0.0,33.599999999999994,38.0,38.0,38.0,38.0,66.0,68.0,78.8,80.0,96.0,948.0,37485.4,52798.2,54705.0,58146.6,61773.0,128071.4,135032.4,194351.0,196709.2,249914.0,0.0,167.60000000000002,205.0,297.0,297.0,365.0,541.0,643.0,782.6,827.0,901.0
6,7,Blank,2000.0,311000.0,957000.0,1416000.0,1470000.0,1642000.0,3765000.0,4769500.0,6640000.0,6847500.0,8581000.0,0.0,11.000000000000002,133.0,242.5,262.0,579.0,639.0,794.0,934.0,1212.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,166.0,476.0,666.0,696.0,756.0,1787.0,2112.0,2746.0,2772.5,3668.0,0.0,8.0,20.0,38.0,38.0,38.0,66.0,72.0,78.0,80.0,96.0,164.0,10524.5,35004.0,50497.0,53042.0,60460.0,122124.0,147899.0,193255.0,197593.0,245826.0,0.0,9.0,149.0,205.0,205.0,297.0,535.0,651.0,753.0,827.0,901.0
6,7,Deeds,781000.0,845100.0,885200.0,949800.0,1010600.0,1076000.0,1418800.0,3523499.9999999967,3763800.0,3804500.0,3951000.0,64.0,108.8,128.0,133.0,133.0,157.5,249.0,589.1999999999995,634.2,639.6,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,408.7,437.2,470.4,522.0,564.0,660.8,1661.9999999999984,1786.4,1803.2,1846.0,18.0,18.0,18.0,20.0,34.4,38.0,38.0,61.39999999999996,66.0,66.0,66.0,28122.0,30900.7,32970.4,34546.0,37140.6,40158.0,50265.4,114308.3999999999,122003.6,122921.1,126723.0,149.0,149.0,149.0,149.0,152.2,184.0,205.0,492.99999999999955,532.6,535.0,541.0
